NAIP Entity ID ,State,Agency,Vendor,Map Projection,Projection Zone,Datum,Resolution,Units,Number of Bands,Sensor Type,Project Name,Acquisition Date,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Browse Link
M_3209715_SW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°46'52.47"N,97°13'07.56"W,32°48'53.16"N,97°15'05.81"W,32°48'49.73"N,97°11'04.57"W,32°44'51.75"N,97°11'09.40"W,32°44'55.17"N,97°15'10.46"W,32.7812416,-97.2187666,32.8147666,-97.2516138,32.8138138,-97.1846027,32.7477083,-97.1859444,32.7486583,-97.2529055,M_3209715_SW_14_060_20181120,2792289,https://earthexplorer.usgs.gov/browse-link/15920/2792289
M_3209716_NE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°50'37.48"N,97°01'52.46"W,32°52'38.55"N,97°03'50.75"W,32°52'34.74"N,96°59'48.91"W,32°48'36.39"N,96°59'54.26"W,32°48'40.19"N,97°03'55.92"W,32.8437444,-97.0312388,32.8773749,-97.0640972,32.8763166,-96.9969194,32.8101083,-96.9984055,32.8111638,-97.0655333,M_3209716_NE_14_060_20181120,2792290,https://earthexplorer.usgs.gov/browse-link/15920/2792290
M_3209716_NW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°50'37.46"N,97°05'37.45"W,32°52'38.46"N,97°07'35.60"W,32°52'34.78"N,97°03'34.21"W,32°48'36.43"N,97°03'39.40"W,32°48'40.10"N,97°07'40.61"W,32.8437388,-97.093736,32.8773499,-97.1265554,32.8763277,-97.0595027,32.8101194,-97.0609444,32.8111388,-97.1279471,M_3209716_NW_14_060_20181120,2792291,https://earthexplorer.usgs.gov/browse-link/15920/2792291
M_3209716_SE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°46'52.49"N,97°01'52.46"W,32°48'53.55"N,97°03'50.79"W,32°48'49.75"N,96°59'48.88"W,32°44'51.40"N,96°59'54.23"W,32°44'55.20"N,97°03'55.95"W,32.7812471,-97.0312388,32.814875,-97.0641083,32.8138194,-96.996911,32.747611,-96.9983971,32.7486666,-97.0655416,M_3209716_SE_14_060_20181120,2792292,https://earthexplorer.usgs.gov/browse-link/15920/2792292
M_3209716_SW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°46'52.47"N,97°05'37.42"W,32°48'53.47"N,97°07'35.71"W,32°48'49.79"N,97°03'34.03"W,32°44'51.43"N,97°03'39.21"W,32°44'55.10"N,97°07'40.71"W,32.7812416,-97.0937277,32.8148527,-97.126586,32.8138305,-97.0594527,32.7476194,-97.0608916,32.7486388,-97.1279749,M_3209716_SW_14_060_20181120,2792293,https://earthexplorer.usgs.gov/browse-link/15920/2792293
M_3209722_NE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°43'07.49"N,97°16'52.46"W,32°45'08.13"N,97°18'50.83"W,32°45'04.81"N,97°14'49.53"W,32°41'06.82"N,97°14'54.18"W,32°41'10.12"N,97°18'55.31"W,32.7187471,-97.2812388,32.7522583,-97.3141194,32.7513361,-97.2470916,32.6852277,-97.2483833,32.6861444,-97.3153638,M_3209722_NE_14_060_20181120,2792314,https://earthexplorer.usgs.gov/browse-link/15920/2792314
M_3209722_NW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°43'07.50"N,97°20'37.50"W,32°45'07.98"N,97°22'35.85"W,32°45'04.79"N,97°18'34.76"W,32°41'06.99"N,97°18'39.25"W,32°41'10.17"N,97°22'40.15"W,32.7187499,-97.3437499,32.7522166,-97.3766249,32.7513305,-97.3096555,32.6852749,-97.3109027,32.6861583,-97.3778193,M_3209722_NW_14_060_20181120,2792315,https://earthexplorer.usgs.gov/browse-link/15920/2792315
M_3209722_SE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°39'22.48"N,97°16'52.40"W,32°41'23.11"N,97°18'50.69"W,32°41'19.81"N,97°14'49.55"W,32°37'21.81"N,97°14'54.19"W,32°37'25.11"N,97°18'55.16"W,32.6562444,-97.2812221,32.6897527,-97.3140805,32.688836,-97.2470971,32.6227249,-97.248386,32.6236416,-97.3153222,M_3209722_SE_14_060_20181120,2792316,https://earthexplorer.usgs.gov/browse-link/15920/2792316
M_3209722_SW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°39'22.49"N,97°20'37.51"W,32°41'22.97"N,97°22'35.78"W,32°41'19.78"N,97°18'34.86"W,32°37'21.98"N,97°18'39.33"W,32°37'25.15"N,97°22'40.07"W,32.6562472,-97.3437527,32.6897138,-97.3766054,32.6888277,-97.3096833,32.6227721,-97.310925,32.6236527,-97.3777971,M_3209722_SW_14_060_20181120,2792317,https://earthexplorer.usgs.gov/browse-link/15920/2792317
M_3209723_NE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°43'07.43"N,97°09'22.51"W,32°45'08.28"N,97°11'20.82"W,32°45'04.72"N,97°07'19.30"W,32°41'06.55"N,97°07'24.29"W,32°41'10.09"N,97°11'25.64"W,32.7187304,-97.1562527,32.7523,-97.1891166,32.7513111,-97.1220277,32.6851527,-97.1234138,32.686136,-97.1904555,M_3209723_NE_14_060_20181120,2792318,https://earthexplorer.usgs.gov/browse-link/15920/2792318
M_3209723_NW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°43'07.47"N,97°13'07.54"W,32°45'08.16"N,97°15'05.83"W,32°45'04.73"N,97°11'04.53"W,32°41'06.74"N,97°11'09.35"W,32°41'10.17"N,97°15'10.47"W,32.7187416,-97.218761,32.7522666,-97.2516194,32.7513138,-97.1845916,32.6852055,-97.1859305,32.6861583,-97.2529083,M_3209723_NW_14_060_20181120,2792319,https://earthexplorer.usgs.gov/browse-link/15920/2792319
M_3209723_SE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°39'22.42"N,97°09'22.53"W,32°41'23.27"N,97°11'20.76"W,32°41'19.72"N,97°07'19.41"W,32°37'21.55"N,97°07'24.39"W,32°37'25.09"N,97°11'25.57"W,32.6562277,-97.1562583,32.6897971,-97.1890999,32.688811,-97.1220582,32.6226527,-97.1234416,32.623636,-97.190436,M_3209723_SE_14_060_20181120,2792320,https://earthexplorer.usgs.gov/browse-link/15920/2792320
M_3209723_SW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°39'22.46"N,97°13'07.41"W,32°41'23.15"N,97°15'05.61"W,32°41'19.72"N,97°11'04.48"W,32°37'21.74"N,97°11'09.29"W,32°37'25.15"N,97°15'10.24"W,32.6562388,-97.2187249,32.6897638,-97.2515583,32.688811,-97.1845777,32.6227054,-97.1859138,32.6236527,-97.2528444,M_3209723_SW_14_060_20181120,2792321,https://earthexplorer.usgs.gov/browse-link/15920/2792321
M_3209724_NE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°43'07.50"N,97°01'52.46"W,32°45'08.56"N,97°03'50.59"W,32°45'04.76"N,96°59'49.09"W,32°41'06.41"N,96°59'54.41"W,32°41'10.20"N,97°03'55.74"W,32.7187499,-97.0312388,32.7523777,-97.0640527,32.7513222,-96.9969694,32.6851138,-96.9984471,32.6861666,-97.0654833,M_3209724_NE_14_060_20181120,2792322,https://earthexplorer.usgs.gov/browse-link/15920/2792322
M_3209724_NW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°43'07.47"N,97°05'37.37"W,32°45'08.47"N,97°07'35.59"W,32°45'04.79"N,97°03'34.07"W,32°41'06.44"N,97°03'39.24"W,32°41'10.10"N,97°07'40.57"W,32.7187416,-97.0937138,32.7523527,-97.1265527,32.7513305,-97.0594638,32.6851221,-97.0609,32.6861388,-97.127936,M_3209724_NW_14_060_20181120,2792323,https://earthexplorer.usgs.gov/browse-link/15920/2792323
M_3209724_SE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°39'22.50"N,97°01'52.45"W,32°41'23.56"N,97°03'50.62"W,32°41'19.77"N,96°59'49.05"W,32°37'21.41"N,96°59'54.36"W,32°37'25.20"N,97°03'55.75"W,32.65625,-97.031236,32.6898777,-97.0640611,32.6888249,-96.9969583,32.6226138,-96.9984333,32.6236666,-97.0654861,M_3209724_SE_14_060_20181120,2792324,https://earthexplorer.usgs.gov/browse-link/15920/2792324
M_3209724_SW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°39'22.47"N,97°05'37.43"W,32°41'23.47"N,97°07'35.69"W,32°41'19.80"N,97°03'34.11"W,32°37'21.44"N,97°03'39.26"W,32°37'25.10"N,97°07'40.66"W,32.6562416,-97.0937305,32.6898527,-97.1265804,32.6888333,-97.059475,32.6226221,-97.0609055,32.6236388,-97.127961,M_3209724_SW_14_060_20181120,2792325,https://earthexplorer.usgs.gov/browse-link/15920/2792325
M_3209730_NE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°35'37.47"N,97°16'52.44"W,32°37'38.10"N,97°18'50.77"W,32°37'34.80"N,97°14'49.57"W,32°33'36.80"N,97°14'54.20"W,32°33'40.10"N,97°18'55.23"W,32.5937416,-97.2812332,32.6272499,-97.3141027,32.6263332,-97.2471027,32.5602222,-97.2483888,32.5611388,-97.3153416,M_3209730_NE_14_060_20181120,2792346,https://earthexplorer.usgs.gov/browse-link/15920/2792346
M_3209730_NW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,32°35'37.47"N,97°20'37.40"W,32°37'37.95"N,97°22'35.70"W,32°37'34.77"N,97°18'34.72"W,32°33'36.96"N,97°18'39.18"W,32°33'40.13"N,97°22'39.99"W,32.5937416,-97.3437221,32.6272082,-97.3765832,32.6263249,-97.3096444,32.5602666,-97.3108833,32.5611472,-97.3777749,M_3209730_NW_14_060_20181120,2792347,https://earthexplorer.usgs.gov/browse-link/15920/2792347
M_3309657_NE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°05'37.50"N,96°54'22.50"W,33°07'38.87"N,96°56'20.69"W,33°07'34.80"N,96°52'18.65"W,33°03'36.10"N,96°52'24.40"W,33°03'40.16"N,96°56'26.26"W,33.0937499,-96.90625,33.1274638,-96.9390805,33.1263332,-96.8718471,33.0600277,-96.8734443,33.0611555,-96.9406277,M_3309657_NE_14_060_20181120,2794467,https://earthexplorer.usgs.gov/browse-link/15920/2794467
M_3309657_NW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°05'37.52"N,96°58'07.43"W,33°07'38.64"N,97°00'05.71"W,33°07'34.69"N,96°56'03.66"W,33°03'36.37"N,96°56'09.23"W,33°03'40.31"N,97°00'11.11"W,33.0937555,-96.9687304,33.1273999,-97.0015861,33.1263027,-96.9343499,33.0601027,-96.9358971,33.0611972,-97.0030861,M_3309657_NW_14_060_20181120,2794468,https://earthexplorer.usgs.gov/browse-link/15920/2794468
M_3309657_SE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°01'52.52"N,96°54'22.39"W,33°03'53.89"N,96°56'20.62"W,33°03'49.82"N,96°52'18.52"W,32°59'51.12"N,96°52'24.25"W,32°59'55.17"N,96°56'26.18"W,33.0312554,-96.9062194,33.0649694,-96.939061,33.0638388,-96.871811,32.9975333,-96.8734027,32.9986583,-96.9406055,M_3309657_SE_14_060_20181120,2794469,https://earthexplorer.usgs.gov/browse-link/15920/2794469
M_3309657_SW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°01'52.44"N,96°58'07.51"W,33°03'53.66"N,97°00'05.71"W,33°03'49.72"N,96°56'03.83"W,32°59'51.20"N,96°56'09.40"W,32°59'55.13"N,97°00'11.10"W,33.0312332,-96.9687527,33.0649055,-97.0015861,33.0638111,-96.9343971,32.9975555,-96.9359444,32.9986471,-97.0030833,M_3309657_SW_14_060_20181120,2794470,https://earthexplorer.usgs.gov/browse-link/15920/2794470
M_3309658_NW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°05'37.56"N,96°50'37.46"W,33°07'38.99"N,96°52'35.68"W,33°07'34.79"N,96°48'33.41"W,33°03'36.10"N,96°48'39.33"W,33°03'40.28"N,96°52'41.41"W,33.0937666,-96.8437388,33.1274971,-96.8765777,33.1263304,-96.8092805,33.0600277,-96.810925,33.0611888,-96.8781693,M_3309658_NW_14_060_20181120,2794472,https://earthexplorer.usgs.gov/browse-link/15920/2794472
M_3309658_SW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°01'52.58"N,96°50'37.51"W,33°03'54.01"N,96°52'35.76"W,33°03'49.82"N,96°48'33.44"W,32°59'51.12"N,96°48'39.34"W,32°59'55.31"N,96°52'41.49"W,33.0312721,-96.8437527,33.0650027,-96.8765999,33.0638388,-96.8092888,32.9975333,-96.8109277,32.9986971,-96.8781916,M_3309658_SW_14_060_20181120,2794474,https://earthexplorer.usgs.gov/browse-link/15920/2794474
M_3309763_SE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°01'52.51"N,97°09'22.53"W,33°03'53.46"N,97°11'20.77"W,33°03'49.88"N,97°07'19.33"W,32°59'51.53"N,97°07'24.38"W,32°59'55.09"N,97°11'25.65"W,33.0312527,-97.1562583,33.06485,-97.1891027,33.0638555,-97.122036,32.9976471,-97.1234388,32.998636,-97.1904583,M_3309763_SE_14_060_20181120,2794734,https://earthexplorer.usgs.gov/browse-link/15920/2794734
M_3309764_NE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°05'37.53"N,97°01'52.48"W,33°07'38.69"N,97°03'50.73"W,33°07'34.87"N,96°59'48.90"W,33°03'36.34"N,96°59'54.31"W,33°03'40.15"N,97°03'55.96"W,33.0937583,-97.0312443,33.1274138,-97.0640916,33.1263527,-96.9969166,33.0600944,-96.9984194,33.0611527,-97.0655444,M_3309764_NE_14_060_20181120,2794736,https://earthexplorer.usgs.gov/browse-link/15920/2794736
M_3309764_NW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°05'37.52"N,97°05'37.53"W,33°07'38.43"N,97°07'35.76"W,33°07'34.73"N,97°03'34.15"W,33°03'36.58"N,97°03'39.38"W,33°03'40.27"N,97°07'40.81"W,33.0937555,-97.0937583,33.1273416,-97.1265999,33.1263138,-97.0594861,33.0601611,-97.0609388,33.0611861,-97.1280027,M_3309764_NW_14_060_20181120,2794737,https://earthexplorer.usgs.gov/browse-link/15920/2794737
M_3309764_SE_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°01'52.54"N,97°01'52.51"W,33°03'53.71"N,97°03'50.81"W,33°03'49.89"N,96°59'48.91"W,32°59'51.35"N,96°59'54.31"W,32°59'55.17"N,97°03'56.02"W,33.031261,-97.0312527,33.0649194,-97.0641138,33.0638583,-96.9969194,32.9975971,-96.9984194,32.9986583,-97.0655611,M_3309764_SE_14_060_20181120,2794738,https://earthexplorer.usgs.gov/browse-link/15920/2794738
M_3309764_SW_14_060_20181120,TX,USDA,USDA-FSA-APFO,UTM,14N,NAD83,0.600000000000000,METER,4,CNIR,201805_TEXAS_NAIP_0X6000M_UTM_CNIR,2018/11/20,33°01'52.53"N,97°05'37.41"W,33°03'53.44"N,97°07'35.68"W,33°03'49.74"N,97°03'34.00"W,32°59'51.59"N,97°03'39.22"W,32°59'55.28"N,97°07'40.71"W,33.0312582,-97.0937249,33.0648444,-97.1265777,33.0638166,-97.0594444,32.9976638,-97.0608944,32.9986888,-97.1279749,M_3309764_SW_14_060_20181120,2794739,https://earthexplorer.usgs.gov/browse-link/15920/2794739
